Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-28 00:00:00+05:30,602.3600107228639,603.2936592724186,589.067122724604,590.6898193359375,39315769,0.0,0.0
2020-03-02 00:00:00+05:30,602.4488686634219,608.6285174976889,578.4416386689468,585.132568359375,29500495,0.0,0.0
2020-03-03 00:00:00+05:30,591.1566129089259,601.9154131790244,587.7333339960869,597.0028076171875,27398798,0.0,0.0
2020-03-04 00:00:00+05:30,601.0707602656715,601.8709795646307,581.4647938947396,595.6024169921875,22105261,0.0,0.0
2020-03-05 00:00:00+05:30,601.1596793751306,603.7160245258862,580.6201236220679,582.9097290039062,30510390,0.0,0.0
2020-03-06 00:00:00+05:30,564.6152481829872,572.6843930818774,551.7669268481528,565.059814453125,33734039,0.0,0.0
2020-03-09 00:00:00+05:30,551.3001030768238,551.7224707111509,486.8139552194817,495.32763671875,88187018,0.0,0.0
2020-03-11 00:00:00+05:30,492.59346789273513,523.9140521474978,492.59346789273513,512.8440551757812,59578576,0.0,0.0
2020-03-12 00:00:00+05:30,482.3681878714786,489.48142647136007,466.22995694339136,472.5874328613281,55970485,0.0,0.0
2020-03-13 00:00:00+05:30,443.6897443150212,506.8199302170392,418.97117911262757,491.39306640625,73297403,0.0,0.0
2020-03-16 00:00:00+05:30,471.4982307237155,480.0119127409191,446.80186063750307,451.5588684082031,38482258,0.0,0.0
2020-03-17 00:00:00+05:30,465.5853221822779,471.2537205559231,446.00164252829876,448.1356201171875,45445979,0.0,0.0
2020-03-18 00:00:00+05:30,455.8268473412452,460.5393987279018,427.24043162874824,430.57476806640625,44730415,0.0,0.0
2020-03-19 00:00:00+05:30,409.0571316609136,429.9078854849331,396.6533752826343,407.9901428222656,61404010,0.0,0.0
2020-03-20 00:00:00+05:30,417.6818820762111,460.09471803986247,413.4583840971349,452.5591125488281,63360475,0.0,0.0
2020-03-23 00:00:00+05:30,407.32325231998715,422.3500385831398,389.2955841445757,393.0300598144531,40670949,0.0,0.0
2020-03-24 00:00:00+05:30,413.4584055103137,431.2415605027869,398.25382386911554,419.415771484375,45734887,0.0,0.0
2020-03-25 00:00:00+05:30,428.4852361403822,511.954905255031,428.24072467016464,481.1455993652344,73130298,0.0,0.0
2020-03-26 00:00:00+05:30,487.1696184907265,496.55023409231444,463.40686825217233,474.01007080078125,45744488,0.0,0.0
2020-03-27 00:00:00+05:30,486.8139506875441,492.28226415079405,465.118493663781,473.7433166503906,41657940,0.0,0.0
2020-03-30 00:00:00+05:30,462.62885947943397,477.83344114975097,453.47052736982727,458.1163635253906,30229866,0.0,0.0
2020-03-31 00:00:00+05:30,477.4555686886156,502.2852775053557,465.91874750423733,495.1498107910156,44292810,0.0,0.0
2020-04-01 00:00:00+05:30,498.92871149789386,499.97347190878014,464.67393075076785,480.3453369140625,41597459,0.0,0.0
2020-04-03 00:00:00+05:30,504.35258479649696,504.35258479649696,469.60872271124094,479.0115661621094,41367807,0.0,0.0
2020-04-07 00:00:00+05:30,489.97055132678423,539.7189206216522,489.0369323164184,536.206787109375,54373624,0.0,0.0
2020-04-08 00:00:00+05:30,524.60313241759,546.3875315706358,515.7115699982111,530.0047607421875,49880330,0.0,0.0
2020-04-09 00:00:00+05:30,539.7188164088726,548.076899576093,530.3826874625543,542.3640747070312,33032857,0.0,0.0
2020-04-13 00:00:00+05:30,535.2508403508223,540.1634459820488,524.6031518180574,528.6710815429688,23673784,0.0,0.0
