Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-28 00:00:00+05:30,320.85518283847244,325.6873392065217,312.479454964901,323.1101989746094,198178,0.0,0.0
2020-03-02 00:00:00+05:30,325.3651989587303,337.8643930062713,316.05524594075706,318.6324157714844,248055,0.0,0.0
2020-03-03 00:00:00+05:30,322.14372733097747,324.7208672399309,320.24307153289107,322.1759338378906,231990,0.0,0.0
2020-03-04 00:00:00+05:30,322.78804883993274,327.1691961290101,304.10370085248206,316.4418029785156,395080,0.0,0.0
2020-03-05 00:00:00+05:30,316.5384912868341,322.304873194839,316.5384912868341,318.92236328125,702562,0.0,0.0
2020-03-06 00:00:00+05:30,309.9666851090541,315.4753249148555,308.5492449046027,309.83782958984375,829341,0.0,0.0
2020-03-09 00:00:00+05:30,310.6109934468664,314.05794528645407,304.10368585672205,309.93450927734375,491791,0.0,0.0
2020-03-11 00:00:00+05:30,312.41500242861673,312.4794449415898,289.9293727829779,306.552001953125,316927,0.0,0.0
2020-03-12 00:00:00+05:30,299.9480393084295,302.78289046668186,277.10805003034346,299.4326171875,402765,0.0,0.0
2020-03-13 00:00:00+05:30,287.0623030627105,298.30511857082644,270.66520694192724,292.50653076171875,377518,0.0,0.0
2020-03-16 00:00:00+05:30,271.8893785376372,292.5065621897836,271.2450712719698,278.235595703125,346365,0.0,0.0
2020-03-17 00:00:00+05:30,279.0087035450385,287.48107993009666,258.3592879533438,267.7014465332031,504853,0.0,0.0
2020-03-18 00:00:00+05:30,266.0907352014509,270.4718821369012,242.76751598426554,253.14053344726562,922755,0.0,0.0
2020-03-19 00:00:00+05:30,243.5407047153998,248.69501517534542,225.50064759873496,237.7743377685547,1252330,0.0,0.0
2020-03-20 00:00:00+05:30,241.60781576186034,253.20499091842962,231.9435031313859,238.09645080566406,503130,0.0,0.0
2020-03-23 00:00:00+05:30,225.4361805279592,231.94348787006578,190.48359531191946,192.8030242919922,1244415,0.0,0.0
2020-03-24 00:00:00+05:30,212.61486486984234,212.61486486984234,189.22723268347366,200.18011474609375,263101,0.0,0.0
2020-03-25 00:00:00+05:30,193.4151048030509,212.8403787532887,193.4151048030509,211.10079956054688,160170,0.0,0.0
2020-03-26 00:00:00+05:30,212.84038681760308,228.36771511415003,211.22966309713627,222.1181182861328,227154,0.0,0.0
2020-03-27 00:00:00+05:30,225.50062767955578,238.16088337959368,221.3449849618462,230.2683563232422,153093,0.0,0.0
2020-03-30 00:00:00+05:30,226.1449230182403,238.86960665060235,222.2791978384413,233.58644104003906,583666,0.0,0.0
2020-03-31 00:00:00+05:30,235.9058892283742,254.36473319172276,235.9058892283742,249.6291961669922,290422,0.0,0.0
2020-04-01 00:00:00+05:30,251.27212524518222,252.56071007748662,248.11512042452054,250.59561157226562,215845,0.0,0.0
2020-04-03 00:00:00+05:30,248.05066758194744,250.59560113724802,240.96351028567094,243.1540985107422,3101989,0.0,0.0
2020-04-07 00:00:00+05:30,244.8614965677891,247.56749260457048,242.0588367488764,244.18499755859375,496395,0.0,0.0
2020-04-08 00:00:00+05:30,247.37417413893104,249.66141143413904,239.96487785788614,242.21987915039062,588748,0.0,0.0
2020-04-09 00:00:00+05:30,245.76345928000177,247.40638938519888,242.28430103064443,244.1205291748047,541656,0.0,0.0
2020-04-13 00:00:00+05:30,246.11783796350656,246.11783796350656,227.07912991868977,230.46163940429688,284353,0.0,0.0
2020-04-15 00:00:00+05:30,232.10461402415632,238.25756260240613,224.1798647056317,225.59730529785156,1216360,0.0,0.0
2020-04-16 00:00:00+05:30,228.04555768784923,238.3863840389745,225.7583498036478,236.6468048095703,1290057,0.0,0.0
2020-04-17 00:00:00+05:30,243.41183375280633,246.11784436094464,238.45082167783855,244.86148071289062,676816,0.0,0.0
2020-04-20 00:00:00+05:30,248.05069108307185,258.32707529759017,240.86689883305164,254.1714324951172,716205,0.0,0.0
2020-04-21 00:00:00+05:30,254.4935528363362,256.0076126156809,246.5688053961311,249.01708984375,233976,0.0,0.0
2020-04-22 00:00:00+05:30,250.85334084658334,252.0452471083965,241.76887864851432,244.60374450683594,371473,0.0,0.0
2020-04-23 00:00:00+05:30,248.05069929787163,257.908310704668,246.24670692093267,249.56478881835938,547689,0.0,0.0
2020-04-24 00:00:00+05:30,251.07884039121546,255.1378636557227,245.18361829862835,254.0747833251953,315057,0.0,0.0
2020-04-27 00:00:00+05:30,257.71501713893315,261.9351026717762,252.5607362616297,257.553955078125,323259,0.0,0.0
2020-04-28 00:00:00+05:30,257.1029556203653,258.3593341201522,249.98357576539104,250.72450256347656,244335,0.0,0.0
2020-04-29 00:00:00+05:30,254.36472302805362,262.8693064391214,251.27213115504247,257.8116455078125,1375848,0.0,0.0
2020-04-30 00:00:00+05:30,264.09342276598085,271.18059457234403,262.3860649498003,266.6705627441406,350794,0.0,0.0
2020-05-04 00:00:00+05:30,257.070713652118,257.070713652118,249.6614171999587,250.49899291992188,308100,0.0,0.0
2020-05-05 00:00:00+05:30,251.497619083218,260.5498600474259,250.59560089110937,252.46405029296875,485445,0.0,0.0
2020-05-06 00:00:00+05:30,254.49358117589017,262.09617590632536,244.86147485129175,253.36605834960938,1561711,0.0,0.0
2020-05-07 00:00:00+05:30,245.47353921399383,253.2049892679779,237.09779673998753,240.12594604492188,814278,0.0,0.0
2020-05-08 00:00:00+05:30,240.31926040374447,243.31518865505137,229.75294362973668,231.68580627441406,275640,0.0,0.0
2020-05-11 00:00:00+05:30,233.23209192309045,236.22803497724286,229.3985878208744,232.4911651611328,171196,0.0,0.0
2020-05-12 00:00:00+05:30,231.13816251385026,235.8092423163413,226.14492910665518,232.1690216064453,286950,0.0,0.0
2020-05-13 00:00:00+05:30,238.32194489195666,241.60780514327718,232.58778533345154,238.12864685058594,440722,0.0,0.0
2020-05-14 00:00:00+05:30,238.74075744116067,238.74075744116067,230.9770856174731,232.45895385742188,118234,0.0,0.0
2020-05-15 00:00:00+05:30,233.23207143938149,234.97165064880124,231.20257465053396,232.55557250976562,35406,0.0,0.0
2020-05-18 00:00:00+05:30,235.1649368091433,236.13136807650494,219.0577588508298,220.15304565429688,498090,0.0,0.0
2020-05-19 00:00:00+05:30,224.72749351134723,224.72749351134723,214.22560498532494,215.9973907470703,802602,0.0,0.0
2020-05-20 00:00:00+05:30,216.512832435125,224.85635402468523,214.61217634715794,223.98655700683594,126454,0.0,0.0
2020-05-21 00:00:00+05:30,224.85634922776347,234.45623425170595,223.50333658883028,231.8146514892578,92383,0.0,0.0
2020-05-22 00:00:00+05:30,230.0106420493554,233.1676469293786,226.30599376660507,227.53013610839844,92002,0.0,0.0
2020-05-26 00:00:00+05:30,231.29919809861119,231.29919809861119,223.98653625661717,224.82411193847656,836415,0.0,0.0
2020-05-27 00:00:00+05:30,227.4334939156381,229.6885101090343,222.44027537291367,224.75970458984375,741732,0.0,0.0
2020-05-28 00:00:00+05:30,225.50063180101054,232.58780450029207,224.88856061041804,231.65357971191406,281580,0.0,0.0
2020-05-29 00:00:00+05:30,228.7220626245505,237.09779011805955,228.7220626245505,234.26292419433594,217561,0.0,0.0
2020-06-01 00:00:00+05:30,237.99979899128124,242.864176506674,236.4857243466905,242.34873962402344,321868,0.0,0.0
2020-06-02 00:00:00+05:30,244.7648109946749,247.4063936088548,241.6078062586473,245.4091033935547,212322,0.0,0.0
2020-06-03 00:00:00+05:30,250.62787073810023,258.7136815844731,247.59972117149968,254.5258026123047,628707,0.0,0.0
2020-06-04 00:00:00+05:30,254.6224478991018,256.3298059760217,251.2721447706548,252.367431640625,133264,0.0,0.0
2020-06-05 00:00:00+05:30,253.23721008188122,259.6478691475248,253.23721008188122,257.489501953125,186763,0.0,0.0
2020-06-08 00:00:00+05:30,260.93644163251196,260.93644163251196,252.23856024476154,253.33384704589844,199705,0.0,0.0
2020-06-09 00:00:00+05:30,256.81304792342127,260.93648473747044,252.75402414135758,258.8425598144531,491382,0.0,0.0
2020-06-10 00:00:00+05:30,257.71499425044607,259.00357910190075,251.91640665861246,253.33384704589844,166797,0.0,0.0
2020-06-11 00:00:00+05:30,255.58888743297157,256.3942272351056,245.79570356756832,248.92051696777344,248929,0.0,0.0
2020-06-12 00:00:00+05:30,240.99556790393996,253.3376641923169,240.99556790393996,248.82305908203125,388687,2.1,0.0
2020-06-15 00:00:00+05:30,252.94789547884832,255.12400481064776,247.06915613103857,251.0640869140625,99847,0.0,0.0
2020-06-16 00:00:00+05:30,251.77862691105202,255.90348721906076,248.85550036858103,251.64871215820312,76198,0.0,0.0
2020-06-17 00:00:00+05:30,250.08970890719945,255.28638830101437,248.7580752378672,252.7530059814453,226143,0.0,0.0
2020-06-18 00:00:00+05:30,250.90173070217426,255.383864654068,250.4795151290553,252.5906524658203,192174,0.0,0.0
2020-06-19 00:00:00+05:30,253.30519403451422,255.38386007505787,248.92048880588356,251.55130004882812,426942,0.0,0.0
2020-06-22 00:00:00+05:30,252.03847048496797,260.4830785694082,249.99230557949068,258.95654296875,714718,0.0,0.0
2020-06-23 00:00:00+05:30,259.83347826445333,263.0164345298688,257.88472710313096,261.52239990234375,239146,0.0,0.0
2020-06-24 00:00:00+05:30,261.78220459098867,288.4151445143048,261.68479083063033,281.26971435546875,1093614,0.0,0.0
2020-06-25 00:00:00+05:30,276.0730866073366,310.9232486772094,270.3892192340984,296.4700012207031,908808,0.0,0.0
2020-06-26 00:00:00+05:30,293.61182473515754,305.9863756380214,286.14159280863225,298.6136169433594,551203,0.0,0.0
2020-06-29 00:00:00+05:30,293.61178967656207,295.17076648862127,277.2422655297503,287.3432922363281,405612,0.0,0.0
2020-06-30 00:00:00+05:30,287.11596764992703,293.61182407006766,277.33974150180217,289.9741516113281,487774,0.0,0.0
2020-07-01 00:00:00+05:30,289.7143311783449,296.01527106795817,281.5295530222619,292.0203552246094,389689,0.0,0.0
2020-07-02 00:00:00+05:30,289.8117464840095,302.9008735640248,286.49887564565194,300.4974060058594,404706,0.0,0.0
2020-07-03 00:00:00+05:30,296.85974420635876,299.1008258370032,289.71434325261765,293.74176025390625,180070,0.0,0.0
2020-07-06 00:00:00+05:30,290.62372597591474,294.1964261996685,289.1946339921812,292.7998352050781,471166,0.0,0.0
